agent,sample,time_s,x_m,y_m,yaw_rad_unwrapped,yaw_deg_unwrapped,fd_vx_mps,fd_vy_mps,fd_speed_mps,fd_omega_radps,fd_ax_mps2,fd_ay_mps2,fd_acceleration_mps2,fd_alpha_radps2
0,0,0.0,0.3,0.5,1.5707963267948966,90.0,0.3999999999999977,-2.6645352591003757e-15,0.3999999999999977,-7.105427357601002e-15,7.283063041541027e-14,8.881784197001252e-14,1.1486039255947283e-13,2.4868995751603507e-13
0,1,0.05,0.32,0.5,1.5707963267948966,90.0,0.3999999999999999,0.0,0.3999999999999999,0.0,1.3322676295501878e-14,1.7763568394002498e-14,2.2204460492503124e-14,3.5527136788005e-14
0,2,0.1,0.34,0.5,1.5707963267948966,90.0,0.399999999999999,-8.881784197001252e-16,0.399999999999999,-3.552713678800501e-15,-5.329070518200751e-15,-4.930380657631322e-30,5.329070518200751e-15,-1.9721522630525287e-29
0,3,0.15000000000000002,0.36,0.5,1.5707963267948966,90.0,0.39999999999999947,0.0,0.39999999999999947,0.0,1.7319479184152442e-14,8.881784197001248e-15,1.9464081014329725e-14,3.552713678800499e-14
0,4,0.2,0.38,0.5,1.5707963267948966,90.0,0.4000000000000008,0.0,0.4000000000000008,0.0,1.3766765505351941e-14,0.0,1.3766765505351941e-14,1.776356839400251e-14
0,5,0.25,0.4,0.5,1.5707963267948966,90.0,0.4000000000000008,0.0,0.4000000000000008,1.7763568394002505e-15,-3.9968028886505635e-15,0.0,3.9968028886505635e-15,-1.776356839400244e-14
0,6,0.30000000000000004,0.42000000000000004,0.5,1.5707963267948966,90.0,0.40000000000000036,0.0,0.40000000000000036,-1.7763568394002505e-15,-1.4210854715202004e-14,0.0,1.4210854715202004e-14,-1.776356839400244e-14
0,7,0.35000000000000003,0.44000000000000006,0.5,1.5707963267948966,90.0,0.39999999999999947,0.0,0.39999999999999947,0.0,-9.325873406851315e-15,0.0,9.325873406851315e-15,1.776356839400251e-14
0,8,0.4,0.45999999999999996,0.5,1.5707963267948966,90.0,0.39999999999999947,0.0,0.39999999999999947,0.0,9.325873406851315e-15,0.0,9.325873406851315e-15,0.0
0,9,0.45,0.48,0.5,1.5707963267948966,90.0,0.40000000000000036,0.0,0.40000000000000036,0.0,3.0000000000000173,0.0,3.0000000000000173,1.776356839400251e-14
0,10,0.5,0.5,0.5,1.5707963267948966,90.0,0.7000000000000011,0.0,0.7000000000000011,1.7763568394002505e-15,5.999999999999995,0.0,5.999999999999995,3.944304526105056e-29
0,11,0.55,0.5500000000000002,0.5,1.5707963267948966,90.0,1.0,0.0,1.0,0.0,2.999999999999978,8.881784197001244e-15,2.999999999999978,1.776356839400249e-14
0,12,0.6000000000000001,0.6000000000000001,0.5,1.5707963267948966,90.0,0.9999999999999991,8.881784197001252e-16,0.9999999999999991,3.552713678800501e-15,1.7763568394002505e-15,-8.881784197001314e-15,9.057678187205943e-15,-3.5527136788005255e-14
0,13,0.65,0.65,0.5,1.5707963267948966,90.0,1.0,-8.881784197001252e-16,1.0,-3.552713678800501e-15,1.5987211554602254e-14,-8.04638123325432e-29,1.5987211554602254e-14,-3.218552493301728e-28
0,14,0.7000000000000001,0.7000000000000002,0.5,1.5707963267948966,90.0,1.0000000000000009,8.881784197001252e-16,1.0000000000000009,3.552713678800501e-15,-2.4868995751603507e-14,-8.04638123325432e-29,2.4868995751603507e-14,-3.218552493301728e-28
0,15,0.75,0.75,0.5,1.5707963267948966,90.0,0.9999999999999973,-8.881784197001252e-16,0.9999999999999973,-3.552713678800501e-15,-1.0658141036401503e-14,-8.881784197001314e-15,1.3873790429220414e-14,-3.5527136788005255e-14
0,16,0.8,0.8,0.5,1.5707963267948966,90.0,1.0,0.0,1.0,0.0,4.440892098500626e-14,1.776356839400249e-14,4.782987168225453e-14,7.105427357600996e-14
0,17,0.8500000000000001,0.8500000000000001,0.5,1.5707963267948966,90.0,1.0000000000000018,8.881784197001252e-16,1.0000000000000018,3.552713678800501e-15,1.9539925233402755e-14,-8.881784197001314e-15,2.1463801355982402e-14,-3.5527136788005255e-14
0,18,0.9,0.9,0.5,1.5707963267948966,90.0,1.0000000000000018,-8.881784197001252e-16,1.0000000000000018,-3.552713678800501e-15,-1.7763568394002505e-15,-8.04638123325432e-29,1.7763568394002505e-15,-3.218552493301728e-28
0,19,0.9500000000000001,0.9500000000000002,0.5,1.5707963267948966,90.0,1.0000000000000018,8.881784197001252e-16,1.0000000000000018,3.552713678800501e-15,-7.353772871835387,-0.09247998800615799,7.354354356347245,7.8539816339744934
0,20,1.0,1.0,0.5,1.5707963267948966,90.0,0.26462271281646466,-0.009247998800616664,0.26478426241029,0.7853981633974438,-14.693033951206939,-0.36934978214587094,14.697675528902215,15.70796326794895
0,21,1.05,0.9764622712816465,0.49907520011993844,1.6493361431346414,94.5,-0.46930339512069175,-0.036934978214586245,0.47075457436706875,1.5707963267948983,-7.295815172006456,-0.6439424120573806,7.324177827860672,7.853981633974502
0,22,1.1,0.9530696604879307,0.49630650217854133,1.7278759594743864,99.00000000000001,-0.4649588043841817,-0.07364224000635478,0.4707545743670701,1.5707963267948948,0.11555807116542027,-0.7296049468536653,0.7386995642917438,-3.552713678800501e-14
0,23,1.1500000000000001,0.9299663908432283,0.491710976119303,1.8064157758141313,103.50000000000001,-0.4577475880041497,-0.10989547289995283,0.4707545743670698,1.5707963267948948,0.17244598856628013,-0.7182892365281639,0.7386995642917452,-3.552713678800501e-14
0,24,1.2000000000000002,0.9072949016875157,0.4853169548885461,1.884955592153876,108.00000000000001,-0.4477142055275536,-0.14547116365917123,0.4707545743670707,1.5707963267948912,0.2282707191035458,-0.7025450342040347,0.7386995642917343,3.197442310920451e-14
0,25,1.25,0.8851949702904731,0.47716385975338604,1.9634954084936207,112.5,-0.43492051609379523,-0.18014997632035623,0.4707545743670667,1.5707963267948983,0.2826880847497648,-0.6824694081241234,0.738699564291723,3.907985046680551e-14
0,26,1.3,0.8638028500781361,0.4673019572565104,2.0420352248333655,117.0,-0.4194453970525771,-0.21371810447158346,0.47075457436706947,1.5707963267948948,0.335362584350154,-0.6581861311990516,0.7386995642917283,0.0
0,27,1.35,0.8432504305852154,0.4557920493062277,2.1205750411731104,121.5,-0.40138425765877983,-0.24596858944026145,0.47075457436707047,1.5707963267948983,0.3859694620987142,-0.6298449179060119,0.7386995642917368,3.552713678800501e-14
0,28,1.4000000000000001,0.8236644243122581,0.4427050983124843,2.199114857512855,126.0,-0.3808484508427057,-0.27670259626218474,0.47075457436707124,1.5707963267948983,0.4341967097619821,-0.5976205012458276,0.7386995642867573,-3.552713678800501e-14
0,29,1.4500000000000002,0.8051655855009449,0.4281217896800092,2.2776546738526005,130.50000000000003,-0.3579645866825816,-0.30573063956484425,0.4707545743671113,1.5707963267948948,0.47974699032805956,-0.5617115554699885,0.7386995642866897,3.197442310920451e-14
0,30,1.5,0.787867965644,0.412132034356,2.356194490192345,135.0,-0.33287375180989986,-0.33287375180918355,0.47075457436706947,1.5707963267949019,0.5223394711738205,-0.5223394711737868,0.7386995642967834,3.552713678800501e-15
0,31,1.55,0.7718782103199548,0.39483441449909085,2.4347343065320897,139.5,-0.3057306395651995,-0.35796458668222275,0.47075457436706925,1.5707963267948948,0.5617115554771686,-0.47974699033521206,0.7386995642967946,0.0
0,32,1.6,0.75729490168748,0.3763355756877777,2.5132741228718345,144.0,-0.27670259626218296,-0.3808484508427048,0.4707545743670695,1.5707963267949019,0.5976205012493714,-0.4341967097655748,0.738699564291736,3.552713678800501e-14
0,33,1.6500000000000001,0.7442079506937365,0.35674956941482033,2.5918139392115798,148.50000000000003,-0.24596858944026234,-0.4013842576587803,0.4707545743670713,1.5707963267948983,0.6298449179059853,-0.38596946209872307,0.7386995642917187,-1.4210854715202004e-13
0,34,1.7000000000000002,0.7326980427434537,0.33619714992189964,2.6703537555513246,153.00000000000003,-0.21371810447158435,-0.4194453970525771,0.47075457436706986,1.5707963267948877,0.6581861311990713,-0.3353625843501673,0.738699564291752,3.197442310920451e-14
0,35,1.75,0.7228361402465782,0.3148050297095627,2.748893571891069,157.5,-0.18014997632035534,-0.434920516093797,0.47075457436706797,1.5707963267949019,0.6824694081241494,-0.28268808474976126,0.7386995642917457,7.460698725481052e-14
0,36,1.8,0.7146830451114181,0.29270509831251995,2.827433388230814,162.0,-0.14547116365916946,-0.44771420552755314,0.4707545743670697,1.5707963267948948,0.7025450342040245,-0.22827071910351737,0.7386995642917159,-7.105427357601002e-14
0,37,1.85,0.7082890238806612,0.27003360915680735,2.9059732045705586,166.5,-0.10989547289995283,-0.45774758800414883,0.47075457436706897,1.5707963267948948,0.718289236528155,-0.17244598856628457,0.7386995642917376,7.105427357601002e-14
