agent,sample,time_s,x_m,y_m,yaw_rad_unwrapped,yaw_deg_unwrapped,fd_vx_mps,fd_vy_mps,fd_speed_mps,fd_omega_radps,fd_ax_mps2,fd_ay_mps2,fd_acceleration_mps2,fd_alpha_radps2
0,0,0.0,1.3,0.8,3.141592653589793,180.0,5.701698787063947e-05,-0.47220575361344874,0.47220575705573725,1.5707963267948983,0.7392662188838627,0.04362484741762085,0.7405522734385831,-1.0658141036401503e-14
0,1,0.05,1.3009247998800617,0.7764622712816466,3.220132469929538,184.5,0.03693497821458713,-0.46930339512069175,0.47075457436706886,1.5707963267948983,0.7358522301847968,0.07246949229266164,0.7394121529844471,0.0
0,2,0.1,1.3036934978214587,0.7530696604879309,3.2986722862692828,189.0,0.07364224000635033,-0.4649588043841826,0.47075457436707024,1.5707963267948983,0.7296049468536477,0.11555807116541228,0.7386995642917252,-3.552713678800501e-15
0,3,0.15000000000000002,1.308289023880697,0.7299663908432285,3.3772121026090276,193.5,0.10989547289995194,-0.4577475880041506,0.47075457436707047,1.5707963267948983,0.7182892365282,0.1724459885662899,0.7386995642917825,0.0
0,4,0.2,1.314683045111454,0.7072949016875159,3.4557519189487724,198.0,0.14547116365917034,-0.4477142055275536,0.4707545743670704,1.5707963267948983,0.7025450342040787,0.22827071910352714,0.7386995642917704,0.0
0,5,0.25,1.322836140246614,0.6851949702904732,3.5342917352885173,202.5,0.18014997632035978,-0.4349205160937979,0.47075457436707047,1.5707963267948983,0.6824694081241309,0.28268808474975593,0.7386995642917267,-6.927791673660977e-14
0,6,0.30000000000000004,1.3326980427434898,0.663802850078136,3.612831551628262,207.0,0.21371810447158346,-0.419445397052578,0.47075457436707024,1.5707963267948912,0.6581861311989987,0.3353625843501895,0.7386995642916974,-1.7763568394002505e-15
0,7,0.35000000000000003,1.3442079506937725,0.6432504305852155,3.691371367968007,211.5,0.24596858944025968,-0.40138425765877894,0.47075457436706875,1.5707963267948983,0.6298449179059773,0.3859694620987324,0.7386995642917167,7.105427357601002e-14
0,8,0.4,1.3572949016875158,0.6236644243122581,3.7699111843077517,216.0,0.2767025962621812,-0.3808484508427048,0.47075457436706847,1.5707963267948983,0.597620500845828,0.4341967097619919,0.7386995639631566,0.0
0,9,0.45,1.3718782103199907,0.605165585500945,3.8484510006474966,220.5,0.3057306395248425,-0.3579645866825798,0.47075457434113094,1.5707963267948983,0.5617115550700373,0.47974699032805823,0.7386995639825636,7.105427357601002e-14
0,10,0.5,1.38786796564,0.5878679656440001,3.9269908169872414,225.0,0.3328737517691849,-0.332873751809899,0.47075457433878554,1.5707963267949054,0.5223394715737943,0.5223394711738112,0.7386995645796249,-6.927791673660977e-14
0,11,0.55,1.4051655854969092,0.571878210319955,4.005530633326987,229.50000000000003,0.35796458668222186,-0.30573063956519864,0.47075457436706797,1.5707963267948912,0.47974699073520766,0.5617115554771597,0.7386995645565643,-7.105427357601002e-14
0,12,0.6000000000000001,1.4236644243082222,0.5572949016874802,4.084070449666731,234.0,0.3808484508427057,-0.27670259626218296,0.4707545743670702,1.5707963267948983,0.43419670976556235,0.5976205012493536,0.7386995642917144,3.552713678800501e-15
0,13,0.65,1.4432504305811795,0.5442079506937366,4.162610266006476,238.50000000000003,0.40138425765877805,-0.24596858944026323,0.47075457436706986,1.5707963267948912,0.38596946209871374,0.6298449179060039,0.7386995642917297,-7.460698725481052e-14
0,14,0.7000000000000001,1.4638028500741003,0.532698042743454,4.241150082346221,243.0,0.4194453970525771,-0.21371810447158257,0.470754574367069,1.5707963267948912,0.33536258435015487,0.6581861311990429,0.738699564291721,3.552713678800501e-15
0,15,0.75,1.485194970286437,0.5228361402465783,4.319689898685965,247.49999999999997,0.43492051609379345,-0.1801499763203589,0.470754574367066,1.5707963267948912,0.2826880847497817,0.6824694081241316,0.7386995642917371,6.750155989720952e-14
0,16,0.8,1.5072949016834798,0.5146830451114183,4.39822971502571,252.0,0.44771420552755536,-0.14547116365916946,0.4707545743670718,1.5707963267948983,0.22827071910361507,0.7025450342040778,0.7386995642917967,1.4210854715202004e-13
0,17,0.8500000000000001,1.5299663908391927,0.5082890238806613,4.476769531365456,256.5,0.45774758800415505,-0.10989547289995105,0.4707545743670746,1.5707963267949054,0.17244598856624638,0.7182892365281379,0.738699564291712,-1.3855583347321954e-13
