agent,sample,time_s,x_m,y_m,yaw_rad_unwrapped,yaw_deg_unwrapped,fd_vx_mps,fd_vy_mps,fd_speed_mps,fd_omega_radps,fd_ax_mps2,fd_ay_mps2,fd_acceleration_mps2,fd_alpha_radps2
0,0,0.0,1.0,0.5,4.71238898038469,270.0,-0.40000000000000213,-2.6645352591003757e-15,0.40000000000000213,-3.552713678800501e-14,7.37188088351104e-14,8.881784197001252e-14,1.1542561166516583e-13,1.1368683772161603e-12
0,1,0.05,0.9800000000000001,0.5,4.71238898038469,270.0,-0.40000000000000036,0.0,0.40000000000000036,0.0,0.0,1.7763568394002498e-14,1.7763568394002498e-14,2.8421709430404e-13
0,2,0.1,0.96,0.5,4.71238898038469,270.0,-0.40000000000000213,-8.881784197001252e-16,0.40000000000000213,-7.105427357601002e-15,0.0,-4.930380657631322e-30,4.930380657631322e-30,-3.9443045261050573e-29
0,3,0.15000000000000002,0.9400000000000001,0.5,4.71238898038469,270.0,-0.40000000000000036,0.0,0.40000000000000036,0.0,1.865174681370263e-14,8.881784197001248e-15,2.0658503085281066e-14,7.105427357600998e-14
0,4,0.2,0.9199999999999999,0.5,4.71238898038469,270.0,-0.40000000000000036,0.0,0.40000000000000036,0.0,1.8207657603852567e-14,0.0,1.8207657603852567e-14,7.105427357601004e-14
0,5,0.25,0.9,0.5,4.71238898038469,270.0,-0.3999999999999986,0.0,0.3999999999999986,7.105427357601002e-15,-4.440892098500626e-16,0.0,4.440892098500626e-16,-7.105427357600977e-14
0,6,0.30000000000000004,0.8800000000000001,0.5,4.71238898038469,270.0,-0.40000000000000036,0.0,0.40000000000000036,-7.105427357601002e-15,-1.7319479184152442e-14,0.0,1.7319479184152442e-14,-7.105427357600977e-14
0,7,0.35000000000000003,0.86,0.5,4.71238898038469,270.0,-0.40000000000000036,0.0,0.40000000000000036,0.0,0.0,0.0,0.0,7.105427357601004e-14
0,8,0.4,0.8400000000000001,0.5,4.71238898038469,270.0,-0.40000000000000036,0.0,0.40000000000000036,0.0,0.0,0.0,0.0,0.0
0,9,0.45,0.82,0.5,4.71238898038469,270.0,-0.40000000000000036,0.0,0.40000000000000036,0.0,-2.9999999999999725,0.0,2.9999999999999725,7.105427357601004e-14
0,10,0.5,0.8,0.5,4.71238898038469,270.0,-0.6999999999999975,0.0,0.6999999999999975,7.105427357601002e-15,-5.999999999999986,0.0,5.999999999999986,1.5777218104420225e-28
0,11,0.55,0.75,0.5,4.71238898038469,270.0,-0.9999999999999991,0.0,0.9999999999999991,0.0,-3.0000000000000133,8.881784197001244e-15,3.0000000000000133,7.105427357600996e-14
0,12,0.6000000000000001,0.7,0.5,4.71238898038469,270.0,-0.9999999999999991,8.881784197001252e-16,0.9999999999999991,1.4210854715202004e-14,-1.9539925233402755e-14,-8.881784197001314e-15,2.1463801355982402e-14,-1.4210854715202102e-13
0,13,0.65,0.65,0.5,4.71238898038469,270.0,-1.0000000000000009,-8.881784197001252e-16,1.0000000000000009,-1.4210854715202004e-14,1.7763568394002505e-15,-8.04638123325432e-29,1.7763568394002505e-15,-1.2874209973206913e-27
0,14,0.7000000000000001,0.6,0.5,4.71238898038469,270.0,-0.9999999999999991,8.881784197001252e-16,0.9999999999999991,1.4210854715202004e-14,-1.0658141036401503e-14,-8.04638123325432e-29,1.0658141036401503e-14,-1.2874209973206913e-27
0,15,0.75,0.55,0.5,4.71238898038469,270.0,-1.0000000000000018,-8.881784197001252e-16,1.0000000000000018,-1.4210854715202004e-14,-1.5987211554602254e-14,-8.881784197001314e-15,1.8288713016877652e-14,-1.4210854715202102e-13
0,16,0.8,0.49999999999999994,0.5,4.71238898038469,270.0,-1.0000000000000009,0.0,1.0000000000000009,0.0,2.6645352591003757e-14,1.776356839400249e-14,3.202372833989376e-14,2.842170943040398e-13
0,17,0.8500000000000001,0.44999999999999984,0.5,4.71238898038469,270.0,-0.9999999999999991,8.881784197001252e-16,0.9999999999999991,1.4210854715202004e-14,1.7763568394002505e-15,-8.881784197001314e-15,9.057678187205943e-15,-1.4210854715202102e-13
0,18,0.9,0.39999999999999997,0.5,4.71238898038469,270.0,-1.0000000000000004,-8.881784197001252e-16,1.0000000000000004,-1.4210854715202004e-14,-3.552713678800501e-15,-8.04638123325432e-29,3.552713678800501e-15,-1.2874209973206913e-27
0,19,0.9500000000000001,0.3499999999999999,0.5,4.71238898038469,270.0,-0.9999999999999996,8.881784197001252e-16,0.9999999999999996,1.4210854715202004e-14,5.000000000000001,-8.04638123325432e-29,5.000000000000001,-1.2874209973206913e-27
0,20,1.0,0.3,0.5,4.71238898038469,270.0,-0.5000000000000013,-8.881784197001252e-16,0.5000000000000013,-1.4210854715202004e-14,9.999999999999996,-8.881784197001314e-15,9.999999999999996,-1.4210854715202102e-13
0,21,1.05,0.3,0.5,4.71238898038469,270.0,0.0,0.0,0.0,0.0,5.000000000000009,8.881784197001244e-15,5.000000000000009,1.421085471520199e-13
0,22,1.1,0.3,0.5,4.71238898038469,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,23,1.1500000000000001,0.3,0.5,4.71238898038469,270.0,0.0,0.0,0.0,0.0,-4.440892098500622e-15,-8.881784197001244e-15,9.930136612989083e-15,-7.105427357600996e-14
0,24,1.2000000000000002,0.3,0.5,4.71238898038469,270.0,-4.440892098500626e-16,-8.881784197001252e-16,9.930136612989092e-16,-7.105427357601002e-15,4.440892098500691e-15,8.881784197001382e-15,9.930136612989236e-15,7.105427357601105e-14
0,25,1.25,0.3,0.5,4.71238898038469,270.0,4.440892098500626e-16,8.881784197001252e-16,9.930136612989092e-16,7.105427357601002e-15,4.440892098500691e-15,8.881784197001382e-15,9.930136612989236e-15,7.105427357601105e-14
